user_id,nome,sobrenome,email,cpf,data_nascimento,genero,estado,estado_civil,ocupacao,nivel_educacional,faixa_renda,data_ativacao,dispositivo,telefone
U01833,Rodrigo,Cardoso,zgoncalves@example.com,41418873221.0,1970-01-01,Outro,BA,Viúvo/a,Aposentado,Ensino Médio,Média,2023-02-14,Android,+55 31 6195 1506
U04210,Juliana,Araújo,maria-flor94@example.org,37276046501.0,1970-01-01,M,PE,Solteiro/a,Estudante,Outro,Baixa,2023-02-14,Android,+55 (031) 4022 3486
U04767,Davi Lucas,Rocha,paragao@example.net,33848161375.0,1973-10-07,Outro,SP,Divorciado/a,Empregado,Ensino Médio,Alta,2023-02-14,Android,(071) 5366-8134
U02054,Isaque,Cavalcante,ana-sophiamonteiro@example.net,21562232440.0,1970-08-03,M,CE,Viúvo/a,Aposentado,Técnico,Alta,2023-02-15,Android,81 8070 5093
U04551,Nina,Casa Grande,marcelo18@example.org,17674297875.0,1997-12-23,M,BA,Solteiro/a,Empregado,Pós-graduação,Média,2023-02-15,Android,21 3152-1493
U04791,Isaque,da Paz,ana-livia43@example.org,83636018899.0,1987-10-14,F,BA,Casado/a,Empregado,Ensino Médio,Média,2023-02-15,iOS,+55 (011) 1606-8759
U00086,Felipe,Caldeira,julianada-mata@example.net,92513300441.0,1970-01-01,F,PR,Divorciado/a,Estudante,Técnico,Média,2023-02-16,Android,71 5612-0260
U02475,Agatha,Fogaça,mmarques@example.net,92617694987.0,1970-01-01,M,PE,Solteiro/a,Aposentado,Ensino Médio,Média,2023-02-16,Android,+55 81 6198-2464
U02695,Lucas Gabriel,da Mota,guerrajoao-vitor@example.org,71788730583.0,1970-01-01,M,MG,Solteiro/a,Aposentado,Superior,Baixa,2023-02-16,iOS,0900-007-6793
U04570,Marcelo,Lopes,ana-lauraguerra@example.com,89500345289.0,1987-02-01,M,DF,Divorciado/a,Aposentado,Outro,Alta,2023-02-16,Android,+55 (041) 1693-1669
U00048,Heitor,Vasconcelos,theodoro43@example.com,53004462410.0,1970-01-01,M,SP,Solteiro/a,Empregado,Pós-graduação,Alta,2023-02-17,Android,(071) 0556-4093
U00493,Ravy,Rodrigues,rezenderavy@example.net,61880490330.0,2000-03-02,M,CE,Solteiro/a,Desempregado,Outro,Média,2023-02-17,iOS,71 9670 2039
U01047,Lavínia,Camargo,joao-lucasborges@example.org,78459750233.0,1977-05-16,F,PE,Viúvo/a,Autônomo,Outro,Média,2023-02-17,Android,+55 51 7626 7149
U03047,Manuella,Rios,emanuella09@example.com,79410249215.0,1970-01-01,M,PE,Solteiro/a,Aposentado,Pós-graduação,Baixa,2023-02-17,iOS,(021) 9207-7903
U04169,Ian,Pacheco,zda-luz@example.org,43319429344.0,1970-01-01,Outro,SP,Divorciado/a,Desempregado,Outro,Baixa,2023-02-17,iOS,+55 31 3781-9348
U01587,João Pedro,Pimenta,jguerra@example.org,15965759506.0,1980-07-26,F,CE,Solteiro/a,Estudante,Técnico,Alta,2023-02-18,Android,(084) 5151 5239
U04345,Francisco,Ribeiro,xgarcia@example.net,60269723085.0,1970-01-01,M,RJ,Solteiro/a,Autônomo,Ensino Médio,Média,2023-02-18,iOS,(041) 4511-7922
U04521,Danilo,Siqueira,qteixeira@example.org,20148665435.0,1970-01-01,M,RS,Divorciado/a,Desempregado,Ensino Médio,Média,2023-02-18,iOS,(061) 7711 7015
U00088,Erick,Câmara,nataliamelo@example.net,43968134297.0,1974-08-16,M,SP,Casado/a,Autônomo,Outro,Média,2023-02-19,Android,+55 (041) 3461 4827
U00277,Luara,Novais,matheusrodrigues@example.com,21408389397.0,1988-01-22,Outro,RS,Casado/a,Desempregado,Ensino Médio,Baixa,2023-02-19,Android,+55 71 9057-4832
U00459,Léo,Camargo,qcamargo@example.com,81500257004.0,1990-04-06,F,MG,Divorciado/a,Desempregado,Ensino Médio,Alta,2023-02-19,Android,+55 41 2823 4034
U00623,João Miguel,Monteiro,piresluiz-gustavo@example.com,86204774862.0,1970-01-01,F,RS,Divorciado/a,Desempregado,Outro,Média,2023-02-19,iOS,(031) 0552-2157
U02357,João Pedro,Oliveira,icavalcanti@example.net,85323840968.0,1970-01-01,M,DF,Solteiro/a,Aposentado,Outro,Média,2023-02-19,iOS,+55 (051) 5154 4386
U03170,Nathan,Correia,isiscamargo@example.net,28769138102.0,2007-03-06,Outro,RJ,Divorciado/a,Desempregado,Ensino Médio,Alta,2023-02-19,iOS,84 8439 3643
U03379,Arthur,Pereira,rodriguesmanuela@example.com,58599231716.0,1972-08-19,Outro,SP,Casado/a,Autônomo,Superior,Alta,2023-02-19,iOS,+55 (061) 6826-2507
U03605,Ana Liz,Barbosa,jose-miguelborges@example.net,72503408076.0,2002-11-25,M,CE,Solteiro/a,Autônomo,Técnico,Baixa,2023-02-19,Android,+55 (071) 7918 6882
U02735,Davi Luiz,Monteiro,lunna20@example.org,10324191770.0,1970-01-01,M,PE,Casado/a,Empregado,Pós-graduação,Alta,2023-02-20,Android,+55 31 8249-0768
U04623,Amanda,Ramos,zcamara@example.org,67017087790.0,1970-01-01,M,SP,Viúvo/a,Estudante,Ensino Médio,Média,2023-02-20,Android,61 5740-1186
U00184,Alexandre,Souza,lucas-gabriel65@example.net,89812641901.0,1970-01-01,M,BA,Viúvo/a,Desempregado,Outro,Média,2023-02-21,Android,+55 51 2352 9228
U00302,Clarice,Nogueira,giovannalima@example.org,19958556365.0,1976-05-06,M,DF,Divorciado/a,Desempregado,Pós-graduação,Baixa,2023-02-21,Android,+55 11 4139 6645
U01483,Lucca,Pinto,cdas-neves@example.com,49150966290.0,2007-06-26,M,SP,Solteiro/a,Autônomo,Superior,Baixa,2023-02-21,iOS,+55 (071) 3382 8752
U03311,Maria Cecília,Pires,unogueira@example.net,80506278457.0,1989-04-13,M,SP,Divorciado/a,Desempregado,Pós-graduação,Média,2023-02-21,Android,21 3591-4114
U04840,Oliver,da Mata,vsantos@example.net,87101744135.0,1982-04-12,F,BA,Viúvo/a,Empregado,Outro,Baixa,2023-02-21,Android,(084) 5891-7163
U00206,Enrico,Cavalcanti,juliana94@example.org,26594673564.0,1975-11-21,Outro,PR,Divorciado/a,Estudante,Ensino Médio,Média,2023-02-22,iOS,81 5629 7573
U00902,Arthur Miguel,da Conceição,zdias@example.net,89890201053.0,1981-05-31,M,SP,Solteiro/a,Aposentado,Superior,Baixa,2023-02-22,iOS,11 4750 1701
U01628,Kevin,Souza,davi-miguelfernandes@example.net,93271880521.0,2007-02-17,M,RS,Solteiro/a,Desempregado,Ensino Médio,Alta,2023-02-22,Android,(071) 6609-1500
U03532,Benício,Guerra,riosliam@example.org,17463425086.0,1987-12-20,F,PR,Solteiro/a,Empregado,Técnico,Alta,2023-02-22,Android,21 5932 4234
U03559,Lavínia,Gomes,da-matacarolina@example.com,99322541184.0,1996-02-20,Outro,PE,Casado/a,Desempregado,Ensino Médio,Baixa,2023-02-22,Android,0900 866 5927
U04380,Léo,Peixoto,epastor@example.com,16636998134.0,1992-07-02,Outro,SP,Divorciado/a,Aposentado,Outro,Média,2023-02-22,Android,(051) 7577-4344
U00619,Mateus,Lima,benjaminmachado@example.net,61427597001.0,2001-12-09,F,PE,Casado/a,Empregado,Pós-graduação,Alta,2023-02-23,Android,0500 266 8856
U00633,Eduardo,Rodrigues,dantepinto@example.net,66562758229.0,1997-03-10,Outro,PE,Viúvo/a,Empregado,Outro,Baixa,2023-02-23,Android,84 0008-1529
U01954,Rael,Fonseca,novaeslucas-gabriel@example.net,71543405225.0,1981-12-30,F,CE,Viúvo/a,Estudante,Técnico,Baixa,2023-02-23,Android,(051) 4894-3243
U02002,Thomas,Dias,pietrada-rosa@example.com,53982050484.0,1970-01-01,M,MG,Viúvo/a,Autônomo,Outro,Baixa,2023-02-23,Android,84 5352 5306
U02473,Vitória,Souza,hellena03@example.net,37756138147.0,1970-01-01,M,RS,Divorciado/a,Aposentado,Superior,Alta,2023-02-23,Android,+55 (061) 1517-2549
U04172,Catarina,Dias,henry12@example.com,45312399887.0,1971-06-13,M,RS,Casado/a,Aposentado,Pós-graduação,Alta,2023-02-23,Android,0300 269 5569
U01418,Vitor Gabriel,Carvalho,tsales@example.com,63927136628.0,1972-11-26,F,RS,Divorciado/a,Estudante,Ensino Médio,Média,2023-02-24,Android,+55 51 2936 3962
U02383,Manuella,Nogueira,macedomaria-sophia@example.net,68938049671.0,1970-01-01,Outro,PR,Divorciado/a,Empregado,Ensino Médio,Baixa,2023-02-24,iOS,0800 892 7228
U03161,Arthur Gabriel,Cavalcante,caroline43@example.net,99059566998.0,1976-07-24,M,PR,Viúvo/a,Empregado,Superior,Média,2023-02-24,Android,(084) 0618 3773
U03197,Manuella,Sousa,limadom@example.net,54408160004.0,1972-09-13,F,BA,Divorciado/a,Estudante,Ensino Médio,Média,2023-02-24,iOS,(051) 3549-4691
U04366,Eduarda,Monteiro,thalesferreira@example.org,60509916477.0,1970-01-01,M,PE,Viúvo/a,Desempregado,Técnico,Baixa,2023-02-24,iOS,+55 (051) 4439-2823
U00178,Luna,Oliveira,pereiraluara@example.com,33377635929.0,1970-01-01,F,RS,Viúvo/a,Desempregado,Pós-graduação,Média,2023-02-25,Android,+55 (081) 8703-3948
U00398,Maria Clara,Pacheco,teixeiraryan@example.org,20558710250.0,1970-01-01,Outro,RJ,Casado/a,Empregado,Ensino Médio,Alta,2023-02-25,Android,+55 (051) 1478 8232
U00794,Maria Alice,Vargas,enrico56@example.net,92029776439.0,1995-08-28,M,DF,Viúvo/a,Aposentado,Pós-graduação,Baixa,2023-02-25,iOS,+55 81 8836 3019
U01153,Julia,Oliveira,vargasluiz-otavio@example.net,41600915825.0,1970-01-01,M,MG,Solteiro/a,Aposentado,Pós-graduação,Alta,2023-02-25,Android,+55 (071) 1192 0845
U01346,Nathan,Pinto,isaacfogaca@example.net,30502925426.0,1980-10-30,Outro,CE,Solteiro/a,Desempregado,Técnico,Alta,2023-02-25,Android,+55 21 8992-8693
U01801,Stephany,Jesus,ana-vitoria51@example.com,26029171876.0,1994-12-25,M,PR,Solteiro/a,Aposentado,Técnico,Média,2023-02-25,Android,41 0717-3464
U02527,Ana Laura,Cardoso,davisilva@example.org,12323459298.0,1970-01-01,F,SP,Viúvo/a,Autônomo,Pós-graduação,Alta,2023-02-25,iOS,61 8874-3012
U02669,Luiz Fernando,Aparecida,oda-cunha@example.net,34843764968.0,1970-01-01,M,RS,Casado/a,Desempregado,Superior,Baixa,2023-02-25,iOS,+55 31 8164 2320
U04148,Bianca,Farias,ravy83@example.net,72297288735.0,1970-01-01,F,SP,Viúvo/a,Empregado,Técnico,Alta,2023-02-25,iOS,+55 11 5406-3310
U00040,Maria Fernanda,da Luz,maria-luisa83@example.com,30663628212.0,1988-01-14,Outro,RS,Viúvo/a,Empregado,Pós-graduação,Média,2023-02-26,Android,41 0528-6575
U00306,Ana Júlia,Cunha,wfernandes@example.org,89048646467.0,1996-09-06,F,PE,Casado/a,Empregado,Ensino Médio,Alta,2023-02-26,Android,(084) 5690-9174
U00831,Isabel,da Cruz,kevin84@example.org,13523804666.0,2003-09-16,F,BA,Solteiro/a,Empregado,Ensino Médio,Alta,2023-02-26,Android,71 4809 1964
U01904,Helena,Rios,marcos-viniciusda-cruz@example.net,15415136322.0,1970-01-01,M,PE,Divorciado/a,Estudante,Outro,Baixa,2023-02-26,iOS,+55 71 5963-2370
U02082,Daniela,Mendonça,isisdias@example.com,67221246427.0,1970-01-01,F,CE,Casado/a,Autônomo,Pós-graduação,Média,2023-02-26,iOS,+55 (071) 3214-3728
U02345,Melissa,Borges,rezendecaio@example.org,13721084798.0,1975-04-23,F,MG,Solteiro/a,Estudante,Outro,Baixa,2023-02-26,Android,0800-619-5313
U03118,Nina,Sousa,vianapedro-lucas@example.com,39167090119.0,1970-01-01,F,RS,Divorciado/a,Empregado,Outro,Alta,2023-02-26,Android,81 8825 0639
U04810,Isadora,Barros,pastorelisa@example.com,70910531780.0,2006-04-11,M,RS,Solteiro/a,Empregado,Outro,Média,2023-02-26,iOS,(021) 7031 9598
U02756,Zoe,Sales,joaocampos@example.org,60020239162.0,1970-01-01,M,DF,Viúvo/a,Empregado,Ensino Médio,Alta,2023-02-27,Android,+55 84 9276 7241
U03459,Raul,Pacheco,agathacirino@example.net,23846195366.0,1987-09-11,Outro,RS,Casado/a,Autônomo,Superior,Baixa,2023-02-27,iOS,+55 81 1969 2452
U03512,Luiza,Mendonça,beniciomoreira@example.com,60171668307.0,1970-01-01,Outro,RS,Viúvo/a,Estudante,Pós-graduação,Baixa,2023-02-27,iOS,+55 21 9737-8709
U03541,Apollo,da Rosa,britomariane@example.org,39031602496.0,1970-01-01,Outro,CE,Casado/a,Autônomo,Superior,Média,2023-02-27,Android,31 7605-1133
U04340,João Felipe,da Paz,camposrael@example.com,40621143673.0,1977-08-24,M,DF,Divorciado/a,Desempregado,Pós-graduação,Média,2023-02-27,Android,61 3634-9576
U00796,Ana Sophia,Marques,maria-alicemoura@example.net,63377992039.0,1989-04-12,M,SP,Casado/a,Autônomo,Ensino Médio,Média,2023-02-28,iOS,51 7967 5346
U01535,Rafael,Gomes,sofianunes@example.net,42395251075.0,1970-01-01,M,SP,Divorciado/a,Desempregado,Pós-graduação,Média,2023-02-28,Android,11 7230 4406
U02500,Isabela,Vieira,psilva@example.org,22670048705.0,1970-01-01,F,RJ,Viúvo/a,Autônomo,Outro,Baixa,2023-02-28,iOS,+55 (081) 4612 8237
U02553,Beatriz,Moreira,nsiqueira@example.com,50714415292.0,1970-01-01,Outro,PE,Divorciado/a,Aposentado,Técnico,Média,2023-02-28,Android,71 4124-3131
U02722,Maria Eduarda,Barros,leonardofogaca@example.com,52933341881.0,1975-02-28,Outro,RJ,Solteiro/a,Aposentado,Superior,Alta,2023-02-28,iOS,+55 21 4548-2675
U00288,Mariah,Vargas,epereira@example.com,71200420737.0,1970-01-01,F,RJ,Viúvo/a,Desempregado,Pós-graduação,Alta,2023-03-01,Android,81 4803 8195
U00694,Caroline,Ramos,ribeiroeduarda@example.net,63149658867.0,1970-01-01,Outro,BA,Casado/a,Autônomo,Outro,Alta,2023-03-01,iOS,+55 71 8958-3372
U00892,Maya,Souza,lda-mota@example.com,28435643310.0,1998-09-09,M,CE,Divorciado/a,Aposentado,Pós-graduação,Alta,2023-03-01,iOS,(084) 7543-4165
U01629,Olivia,Casa Grande,uramos@example.org,21106221275.0,1972-03-12,Outro,SP,Solteiro/a,Aposentado,Superior,Alta,2023-03-01,iOS,11 9704-6532
U01630,Helena,Santos,vianamaria-helena@example.com,61298912292.0,1983-06-29,M,DF,Casado/a,Empregado,Superior,Baixa,2023-03-01,iOS,(041) 8277-2294
U02176,Julia,Abreu,kpastor@example.com,51505557784.0,1991-07-16,M,CE,Casado/a,Aposentado,Técnico,Alta,2023-03-01,Android,0800 056 5415
U04249,Alexandre,Ferreira,nfogaca@example.com,35131589329.0,1970-01-01,M,PE,Viúvo/a,Aposentado,Superior,Média,2023-03-01,iOS,(084) 2055-0333
U04595,Evelyn,Aragão,rrodrigues@example.com,80283099860.0,1977-10-24,Outro,PE,Divorciado/a,Autônomo,Técnico,Média,2023-03-01,Android,31 0278-1878
U00743,Benjamin,Moreira,guilherme51@example.com,67110404086.0,1970-01-01,Outro,RS,Casado/a,Empregado,Superior,Média,2023-03-02,Android,(011) 2310 2067
U01790,Ravi,Andrade,maria-ceciliaandrade@example.net,45194057263.0,1974-07-07,F,RS,Viúvo/a,Desempregado,Superior,Alta,2023-03-02,iOS,+55 31 9573 9369
U02901,Ana Clara,Jesus,valentimmonteiro@example.net,15000500663.0,1994-01-28,Outro,CE,Viúvo/a,Autônomo,Ensino Médio,Baixa,2023-03-02,Android,61 8647 8137
U03392,Maitê,Barbosa,kpereira@example.org,36704535551.0,1970-01-01,Outro,BA,Solteiro/a,Autônomo,Superior,Média,2023-03-02,iOS,51 2002 4258
U04183,Ana,Pastor,castroanthony@example.org,10704573202.0,1981-07-25,Outro,BA,Viúvo/a,Estudante,Pós-graduação,Alta,2023-03-02,Android,21 5398-2273
U04565,Nathan,Marques,thomas41@example.net,10512523956.0,1971-05-14,Outro,CE,Viúvo/a,Desempregado,Pós-graduação,Média,2023-03-02,iOS,81 5903 9023
U04587,Sarah,da Costa,arthur-gabriel21@example.net,45964431180.0,1970-01-01,Outro,SP,Divorciado/a,Autônomo,Ensino Médio,Baixa,2023-03-02,Android,(071) 5941-7076
U02445,Paulo,Carvalho,luisamachado@example.com,37179088172.0,1988-06-19,M,SP,Viúvo/a,Aposentado,Pós-graduação,Alta,2023-03-03,iOS,41 2432 3928
U03535,Maria,Abreu,leaobenicio@example.com,26786389366.0,1993-11-13,F,RS,Casado/a,Aposentado,Outro,Baixa,2023-03-03,Android,21 5206 9866
U00273,Cecilia,Pereira,gustavo15@example.com,82045040727.0,1970-01-01,M,PE,Divorciado/a,Empregado,Outro,Baixa,2023-03-04,Android,+55 31 9369 6001
U00688,Thales,Guerra,marcela25@example.net,62604052347.0,1970-01-01,M,SP,Solteiro/a,Desempregado,Técnico,Alta,2023-03-04,iOS,(081) 7656-0585
U03513,Gustavo,Pastor,benjamimabreu@example.org,23834572206.0,1999-03-26,Outro,CE,Viúvo/a,Empregado,Técnico,Média,2023-03-04,iOS,(051) 3493-6032
U03562,Pietro,Sousa,da-motabella@example.org,31461855683.0,1970-01-01,F,RJ,Divorciado/a,Estudante,Técnico,Baixa,2023-03-04,iOS,+55 (041) 1394 0211
U04413,Allana,Novaes,luna15@example.net,21644249732.0,2003-10-09,M,MG,Casado/a,Autônomo,Técnico,Média,2023-03-04,iOS,+55 61 2658-7734
U02094,Ana Júlia,Souza,xduarte@example.net,18768817866.0,2001-06-12,Outro,CE,Divorciado/a,Aposentado,Outro,Média,2023-03-05,Android,0900 654 1967
U02990,Diogo,Araújo,fernanda91@example.org,36723289931.0,1970-01-01,M,SP,Solteiro/a,Empregado,Pós-graduação,Média,2023-03-05,Android,21 6328 7441
U04845,Davi,Porto,jose-miguel01@example.org,42766717449.0,1986-07-13,F,MG,Viúvo/a,Desempregado,Técnico,Média,2023-03-05,iOS,(021) 8977-9423
U01313,Joaquim,da Rocha,monteiromaria@example.com,92969764965.0,1970-01-01,Outro,DF,Viúvo/a,Desempregado,Pós-graduação,Baixa,2023-03-06,iOS,+55 84 6956-6837
U03594,Luiza,Carvalho,emanuellygomes@example.com,94881941301.0,2002-05-27,Outro,RJ,Casado/a,Aposentado,Ensino Médio,Alta,2023-03-06,Android,81 0172-9921
U04995,Isis,Gonçalves,bcosta@example.com,11362286411.0,1981-12-08,M,DF,Divorciado/a,Autônomo,Pós-graduação,Alta,2023-03-06,Android,41 0889 1498
U02257,Sophia,Sousa,thomasda-rosa@example.com,29254946468.0,1970-01-01,F,SP,Casado/a,Empregado,Pós-graduação,Média,2023-03-07,Android,+55 (021) 3199-0423
U00423,Marcos Vinicius,Lima,jmendes@example.com,72939543207.0,1978-08-04,M,RJ,Casado/a,Estudante,Técnico,Alta,2023-03-08,Android,0300-119-3673
U00584,Manuella,Mendes,melobarbara@example.org,37219158664.0,1970-01-01,M,RS,Casado/a,Autônomo,Superior,Baixa,2023-03-08,Android,81 1900-7704
U01111,Igor,Freitas,aylla20@example.net,40341656077.0,1970-01-01,M,MG,Divorciado/a,Empregado,Técnico,Baixa,2023-03-08,iOS,84 2891-0898
U03038,Lorenzo,Souza,da-cruzjoao@example.com,93330743292.0,2005-11-28,M,SP,Viúvo/a,Desempregado,Outro,Média,2023-03-08,Android,+55 31 1535-8221
U01205,Pedro Henrique,Novais,yda-mota@example.net,94522216887.0,1997-06-05,Outro,PE,Solteiro/a,Desempregado,Técnico,Baixa,2023-03-10,Android,+55 41 8680 6015
U01732,Eloah,Macedo,abarbosa@example.net,30507151823.0,1970-01-01,Outro,CE,Solteiro/a,Desempregado,Superior,Baixa,2023-03-10,iOS,+55 81 1358-4826
U01770,Hadassa,Ramos,santosolivia@example.com,83795342512.0,1970-02-02,M,RS,Casado/a,Empregado,Outro,Média,2023-03-10,Android,+55 11 7789-8726
U02114,Liam,Nogueira,qnogueira@example.net,37539286790.0,1998-06-22,Outro,BA,Casado/a,Aposentado,Técnico,Baixa,2023-03-10,iOS,(084) 4791 8819
U03425,Luigi,Rios,da-matamarina@example.org,61819700336.0,1970-01-01,M,DF,Divorciado/a,Autônomo,Ensino Médio,Baixa,2023-03-10,iOS,(071) 8963-4222
U03540,Luiz Fernando,Santos,correiavicente@example.org,70563124622.0,1991-11-06,M,BA,Viúvo/a,Empregado,Ensino Médio,Média,2023-03-10,Android,(021) 4776-9016
U04271,Ana Vitória,Rocha,tda-mata@example.net,33924856207.0,1976-11-16,Outro,RS,Viúvo/a,Autônomo,Pós-graduação,Baixa,2023-03-10,iOS,+55 (041) 4269-6689
U01946,Lunna,Cirino,bella59@example.com,32504189467.0,2005-08-15,F,MG,Viúvo/a,Aposentado,Técnico,Baixa,2023-03-11,iOS,(011) 0666 4546
U02833,Vinícius,Correia,gael-henrique44@example.org,13898425565.0,1997-03-02,M,PE,Casado/a,Empregado,Técnico,Alta,2023-03-11,iOS,+55 (061) 3531-5927
U04408,Liam,Fernandes,sdas-neves@example.com,59521690095.0,1974-12-29,M,RS,Divorciado/a,Estudante,Outro,Baixa,2023-03-11,Android,+55 41 4067 4118
U00366,Maria Eduarda,Martins,alana35@example.net,66747797115.0,1970-01-01,F,SP,Casado/a,Estudante,Pós-graduação,Alta,2023-03-12,iOS,+55 (084) 3189-1579
U01093,Rael,Casa Grande,antonio45@example.net,50294942878.0,2000-02-19,F,CE,Solteiro/a,Empregado,Técnico,Média,2023-03-12,iOS,(071) 6119-5401
U01198,Mariana,da Luz,valentim20@example.com,56320181940.0,1997-08-03,F,RS,Viúvo/a,Estudante,Ensino Médio,Alta,2023-03-12,Android,+55 11 8825 6525
U01787,Henry Gabriel,Pastor,correialorenzo@example.net,42411615568.0,1981-10-08,Outro,CE,Viúvo/a,Desempregado,Pós-graduação,Média,2023-03-12,Android,(071) 9061-6848
U02686,Pietra,Barbosa,isiscarvalho@example.com,58976448849.0,1970-01-01,F,RJ,Casado/a,Desempregado,Outro,Alta,2023-03-12,iOS,+55 71 0402-5625
U03180,Maria Alice,Almeida,aporto@example.com,96002907310.0,1971-08-16,M,RJ,Viúvo/a,Empregado,Superior,Alta,2023-03-12,iOS,31 5915 4381
U03845,Laís,da Cunha,vmendonca@example.com,12927241940.0,1970-01-01,Outro,PR,Viúvo/a,Aposentado,Superior,Média,2023-03-12,Android,71 9382 2369
U04262,Esther,Mendonça,qramos@example.com,87568169218.0,1984-09-21,M,PE,Casado/a,Empregado,Pós-graduação,Baixa,2023-03-12,Android,(071) 9915-8682
U00391,Eduarda,Caldeira,cirinopaulo@example.net,11787579947.0,1970-01-01,F,MG,Divorciado/a,Autônomo,Técnico,Média,2023-03-13,iOS,(051) 3729-0007
U02618,Ayla,Pimenta,lavinia51@example.org,25181631092.0,1992-10-24,Outro,RJ,Viúvo/a,Empregado,Pós-graduação,Baixa,2023-03-13,Android,11 5948-2278
U03069,Davi,Monteiro,isispeixoto@example.org,36928097812.0,2005-03-20,F,PR,Divorciado/a,Aposentado,Ensino Médio,Alta,2023-03-13,iOS,+55 (051) 3153-1123
U03106,Ana Sophia,Sampaio,limayan@example.net,20283806283.0,2002-05-11,Outro,MG,Divorciado/a,Autônomo,Pós-graduação,Baixa,2023-03-13,Android,(061) 2621-0319
U03907,Anthony,Fonseca,matteo83@example.org,90910680064.0,1986-09-07,F,SP,Divorciado/a,Empregado,Ensino Médio,Média,2023-03-13,Android,+55 11 9405-9642
U04200,Maria Liz,Pires,fernando28@example.net,14201721757.0,1993-12-24,F,RJ,Viúvo/a,Aposentado,Outro,Baixa,2023-03-13,Android,11 9343-5994
U04409,Fernando,Silveira,monteirosarah@example.net,92151655440.0,1982-01-19,F,SP,Viúvo/a,Autônomo,Técnico,Média,2023-03-13,Android,+55 (081) 6234 1839
U00267,Stella,Ramos,vicenteda-rosa@example.com,18574453338.0,1992-09-28,Outro,RS,Divorciado/a,Estudante,Pós-graduação,Alta,2023-03-14,iOS,+55 41 2212 3946
U00298,Isabela,Campos,estersantos@example.org,47211261701.0,1998-03-18,F,SP,Casado/a,Desempregado,Superior,Baixa,2023-03-14,iOS,(041) 6669 2731
U01347,Maya,da Conceição,ocavalcanti@example.org,23983190821.0,1977-11-11,F,BA,Viúvo/a,Estudante,Ensino Médio,Baixa,2023-03-14,Android,0900 672 4032
U02076,Arthur Gabriel,Nascimento,lopesvalentina@example.org,75393283577.0,1977-01-12,Outro,PR,Viúvo/a,Estudante,Ensino Médio,Alta,2023-03-14,iOS,+55 81 2381 3733
U03333,Aylla,Souza,salesluna@example.com,45851169309.0,1975-03-28,Outro,RS,Divorciado/a,Estudante,Pós-graduação,Baixa,2023-03-14,Android,+55 (041) 6361 6638
U04167,Maria Vitória,Vieira,martinsmaite@example.org,79211175499.0,1998-05-09,M,SP,Divorciado/a,Autônomo,Técnico,Média,2023-03-14,Android,+55 (084) 8511-2919
U00745,Laura,Câmara,mendesaugusto@example.org,49712719985.0,1970-01-01,M,BA,Viúvo/a,Desempregado,Técnico,Média,2023-03-15,Android,(071) 9295 9807
